"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TECHM","EQ","06-Dec-2013","       1682.30","       1672.00","       1696.05","       1671.30","       1676.00","       1674.75","       1679.03","     475335","           798101820.35","      37873","     291305","         61.28"
"TECHM","EQ","09-Dec-2013","       1674.75","       1683.20","       1689.80","       1662.00","       1672.85","       1673.70","       1674.24","     654287","          1095432879.90","      36074","     479715","         73.32"
"TECHM","EQ","10-Dec-2013","       1673.70","       1681.00","       1719.90","       1675.00","       1711.95","       1710.05","       1709.47","     969376","          1657122398.60","      50110","     599207","         61.81"
"TECHM","EQ","11-Dec-2013","       1710.05","       1716.90","       1727.55","       1670.55","       1685.95","       1685.40","       1696.40","     958408","          1625845421.10","      36381","     552833","         57.68"
"TECHM","EQ","12-Dec-2013","       1685.40","       1686.00","       1693.05","       1666.25","       1673.00","       1670.15","       1675.13","     748359","          1253596362.50","      33452","     485865","         64.92"
"TECHM","EQ","13-Dec-2013","       1670.15","       1672.50","       1698.00","       1671.45","       1693.45","       1691.45","       1689.75","     520006","           878678924.25","      29106","     290520","         55.87"
"TECHM","EQ","16-Dec-2013","       1691.45","       1676.70","       1751.85","       1676.70","       1741.95","       1745.05","       1725.49","     879677","          1517870689.40","      42847","     451543","         51.33"
"TECHM","EQ","17-Dec-2013","       1745.05","       1745.00","       1755.40","       1723.15","       1730.00","       1725.90","       1739.20","     750260","          1304849710.85","      28571","     327982","         43.72"
"TECHM","EQ","18-Dec-2013","       1725.90","       1729.00","       1743.00","       1718.20","       1726.90","       1727.70","       1727.52","     517162","           893410099.55","      18893","     334017","         64.59"
"TECHM","EQ","19-Dec-2013","       1727.70","       1740.00","       1799.00","       1733.55","       1797.00","       1794.65","       1780.59","    1291810","          2300179265.05","      64693","     679529","         52.60"
"TECHM","EQ","20-Dec-2013","       1794.65","       1799.70","       1875.50","       1797.00","       1844.70","       1846.00","       1849.23","    3352301","          6199161753.65","      91911","    1898575","         56.63"
"TECHM","EQ","23-Dec-2013","       1846.00","       1845.10","       1861.75","       1822.45","       1835.00","       1836.55","       1839.77","     489153","           899927229.50","      25360","     176645","         36.11"
"TECHM","EQ","24-Dec-2013","       1836.55","       1832.00","       1845.75","       1827.30","       1833.10","       1832.20","       1834.36","     326597","           599094900.95","      27895","     153345","         46.95"
"TECHM","EQ","26-Dec-2013","       1832.20","       1837.00","       1843.85","       1819.20","       1824.40","       1826.40","       1830.25","     503133","           920860667.65","      11831","     253550","         50.39"
"TECHM","EQ","27-Dec-2013","       1826.40","       1836.70","       1868.00","       1832.00","       1861.60","       1861.25","       1858.80","     637256","          1184528916.30","      39980","     328482","         51.55"
"TECHM","EQ","30-Dec-2013","       1861.25","       1870.00","       1874.95","       1838.70","       1846.10","       1847.10","       1852.52","     323332","           598980298.75","      17207","     114429","         35.39"
"TECHM","EQ","31-Dec-2013","       1847.10","       1858.00","       1858.00","       1831.75","       1838.50","       1837.85","       1841.32","     248004","           456655470.05","      13709","     115338","         46.51"
"TECHM","EQ","01-Jan-2014","       1837.85","       1845.00","       1845.00","       1825.10","       1827.75","       1828.10","       1832.15","     174558","           319817084.60","       7326","      72721","         41.66"
"TECHM","EQ","02-Jan-2014","       1828.10","       1828.10","       1841.75","       1793.35","       1816.85","       1816.10","       1825.89","     348875","           637007090.30","      13304","     147881","         42.39"
"TECHM","EQ","03-Jan-2014","       1816.10","       1818.00","       1845.90","       1810.25","       1835.00","       1835.50","       1832.67","     331824","           608124216.00","      18308","      66960","         20.18"
"TECHM","EQ","06-Jan-2014","       1835.50","       1840.00","       1843.50","       1810.00","       1813.95","       1815.85","       1818.23","     371264","           675041968.85","      17953","     172430","         46.44"
"TECHM","EQ","07-Jan-2014","       1815.85","       1816.55","       1825.35","       1786.00","       1806.90","       1804.05","       1802.96","     478580","           862859584.40","      29631","     266836","         55.76"
"TECHM","EQ","08-Jan-2014","       1804.05","       1809.00","       1859.80","       1805.00","       1839.95","       1840.60","       1842.27","     770246","          1418999762.90","      36321","     415023","         53.88"
"TECHM","EQ","09-Jan-2014","       1840.60","       1849.85","       1853.90","       1811.30","       1829.00","       1829.05","       1829.02","     528676","           966961383.65","      57488","     297052","         56.19"
"TECHM","EQ","10-Jan-2014","       1829.05","       1844.70","       1891.80","       1833.90","       1878.00","       1878.90","       1874.74","    1185007","          2221576453.75","      74722","     639158","         53.94"
"TECHM","EQ","13-Jan-2014","       1878.90","       1880.90","       1905.00","       1873.15","       1885.60","       1884.50","       1890.29","     706487","          1335464392.00","      40087","     381371","         53.98"
"TECHM","EQ","14-Jan-2014","       1884.50","       1888.85","       1906.10","       1880.00","       1891.90","       1893.25","       1892.59","     702878","          1330261212.10","      65481","     391822","         55.75"
"TECHM","EQ","15-Jan-2014","       1893.25","       1900.00","       1905.75","       1857.45","       1883.45","       1884.05","       1883.73","     749411","          1411691500.25","      60027","     469494","         62.65"
"TECHM","EQ","16-Jan-2014","       1884.05","       1884.00","       1891.50","       1850.00","       1866.05","       1866.25","       1867.07","     679856","          1269339631.25","      54845","     396097","         58.26"
"TECHM","EQ","17-Jan-2014","       1866.25","       1867.50","       1869.60","       1770.00","       1774.00","       1775.25","       1801.35","     892144","          1607061795.85","      62446","     440793","         49.41"
"TECHM","EQ","20-Jan-2014","       1775.25","       1769.30","       1834.70","       1752.80","       1830.00","       1828.70","       1807.89","     805087","          1455508337.95","      48191","     338975","         42.10"
"TECHM","EQ","21-Jan-2014","       1828.70","       1830.65","       1855.00","       1811.00","       1828.00","       1828.65","       1829.69","     542938","           993406134.65","      30448","     217910","         40.14"
"TECHM","EQ","22-Jan-2014","       1828.65","       1827.90","       1856.00","       1825.00","       1842.75","       1842.15","       1845.67","     395129","           729278759.65","      20825","     129377","         32.74"
"TECHM","EQ","23-Jan-2014","       1842.15","       1842.00","       1849.45","       1815.55","       1827.15","       1830.65","       1827.02","     616668","          1126665402.40","      38758","     405862","         65.82"
"TECHM","EQ","24-Jan-2014","       1830.65","       1820.10","       1846.00","       1787.00","       1799.70","       1793.55","       1811.49","     461871","           836673301.70","      17722","     213123","         46.14"
"TECHM","EQ","27-Jan-2014","       1793.55","       1790.00","       1793.00","       1757.50","       1759.00","       1760.25","       1770.85","     812590","          1438975029.40","      40841","     508354","         62.56"
"TECHM","EQ","28-Jan-2014","       1760.25","       1761.00","       1778.95","       1720.25","       1740.00","       1738.75","       1741.04","     474221","           825639712.75","      24115","     279963","         59.04"
"TECHM","EQ","29-Jan-2014","       1738.75","       1750.00","       1771.25","       1743.95","       1750.50","       1749.55","       1755.84","     712722","          1251423111.95","      43544","     469832","         65.92"
"TECHM","EQ","30-Jan-2014","       1749.55","       1748.25","       1748.25","       1703.60","       1729.00","       1718.30","       1717.40","     786613","          1350928462.40","      40546","     503442","         64.00"
"TECHM","EQ","31-Jan-2014","       1718.30","       1745.00","       1800.00","       1724.15","       1795.00","       1786.95","       1774.50","     916397","          1626142776.25","      61706","     521718","         56.93"
"TECHM","EQ","03-Feb-2014","       1786.95","       1797.00","       1811.00","       1760.60","       1767.05","       1763.10","       1775.62","     993841","          1764688469.10","      34402","     657750","         66.18"
"TECHM","EQ","04-Feb-2014","       1763.10","       1747.95","       1784.05","       1696.40","       1775.20","       1770.85","       1743.73","     945632","          1648930759.20","      41913","     253477","         26.81"
"TECHM","EQ","05-Feb-2014","       1770.85","       1825.80","       1849.95","       1815.05","       1838.00","       1839.85","       1836.33","    2589699","          4755536633.75","      78794","    1296326","         50.06"
"TECHM","EQ","06-Feb-2014","       1839.85","       1839.00","       1851.40","       1821.50","       1846.00","       1845.50","       1838.18","     754033","          1386048759.35","      29325","     387129","         51.34"
"TECHM","EQ","07-Feb-2014","       1845.50","       1850.00","       1870.00","       1815.10","       1819.00","       1823.15","       1841.56","     886851","          1633190640.20","      59062","     420134","         47.37"
"TECHM","EQ","10-Feb-2014","       1823.15","       1823.25","       1840.75","       1801.00","       1835.00","       1832.15","       1824.41","     618201","          1127854863.00","      43912","     367952","         59.52"
"TECHM","EQ","11-Feb-2014","       1832.15","       1823.50","       1877.00","       1823.50","       1865.00","       1861.70","       1860.16","    1048297","          1949998475.80","      55939","     674219","         64.32"
"TECHM","EQ","12-Feb-2014","       1861.70","       1874.00","       1883.90","       1865.25","       1874.95","       1875.65","       1876.15","     725837","          1361780507.65","      32167","     494468","         68.12"
"TECHM","EQ","13-Feb-2014","       1875.65","       1869.95","       1875.90","       1806.25","       1816.00","       1813.80","       1831.09","     872869","          1598298373.60","      70593","     531647","         60.91"
"TECHM","EQ","14-Feb-2014","       1813.80","       1829.00","       1851.10","       1819.00","       1826.50","       1831.85","       1835.65","     743222","          1364295099.20","      45276","     427154","         57.47"
"TECHM","EQ","17-Feb-2014","       1831.85","       1835.00","       1843.70","       1812.85","       1823.20","       1823.75","       1825.72","     365279","           666897579.60","      20879","     178194","         48.78"
"TECHM","EQ","18-Feb-2014","       1823.75","       1829.00","       1834.10","       1815.40","       1822.50","       1822.05","       1823.47","     388354","           708151412.05","      32717","     197186","         50.77"
"TECHM","EQ","19-Feb-2014","       1822.05","       1830.00","       1850.95","       1819.20","       1842.15","       1842.85","       1841.33","     550174","          1013054369.70","      28009","     294198","         53.47"
"TECHM","EQ","20-Feb-2014","       1842.85","       1834.05","       1859.95","       1820.15","       1834.95","       1832.25","       1835.37","     437442","           802868273.30","      34973","     206274","         47.15"
"TECHM","EQ","21-Feb-2014","       1832.25","       1830.00","       1850.00","       1830.00","       1849.95","       1848.20","       1843.13","     400412","           738010371.50","      62260","     223516","         55.82"
"TECHM","EQ","24-Feb-2014","       1848.20","       1845.00","       1848.10","       1824.80","       1835.40","       1831.45","       1833.42","     504369","           924721946.05","      39717","     359266","         71.23"
"TECHM","EQ","25-Feb-2014","       1831.45","       1835.25","       1847.00","       1835.00","       1839.90","       1839.60","       1840.36","     371994","           684604057.70","      25161","     213322","         57.35"
"TECHM","EQ","26-Feb-2014","       1839.60","       1840.00","       1845.75","       1813.35","       1827.05","       1820.95","       1827.88","     848488","          1550934257.75","      41312","     604697","         71.27"
"TECHM","EQ","28-Feb-2014","       1820.95","       1843.00","       1890.95","       1837.10","       1876.00","       1867.25","       1868.51","    4315853","          8064228583.20","     143637","    3365017","         77.97"
"TECHM","EQ","03-Mar-2014","       1867.25","       1870.00","       1921.00","       1870.00","       1907.00","       1906.45","       1904.54","    1116905","          2127189171.60","      67106","     564424","         50.53"
"TECHM","EQ","04-Mar-2014","       1906.45","       1903.50","       1920.80","       1883.15","       1901.45","       1900.00","       1895.53","     585841","          1110478123.40","      35329","     280130","         47.82"
"TECHM","EQ","05-Mar-2014","       1900.00","       1905.00","       1930.00","       1892.55","       1902.35","       1903.85","       1910.38","     592275","          1131469333.05","      50613","     257911","         43.55"
"TECHM","EQ","06-Mar-2014","       1903.85","       1921.90","       1936.90","       1900.10","       1926.95","       1923.20","       1922.78","     878675","          1689496661.00","      49142","     537888","         61.22"
"TECHM","EQ","07-Mar-2014","       1923.20","       1935.00","       1935.00","       1825.25","       1835.00","       1836.00","       1855.28","    1311918","          2433970401.55","      93006","     810710","         61.80"
"TECHM","EQ","10-Mar-2014","       1836.00","       1838.45","       1845.20","       1791.10","       1799.00","       1799.60","       1807.94","     960249","          1736071144.70","      85936","     572961","         59.67"
"TECHM","EQ","11-Mar-2014","       1799.60","       1808.60","       1828.75","       1762.25","       1778.55","       1781.75","       1800.00","     800227","          1440406672.40","      60811","     396575","         49.56"
"TECHM","EQ","12-Mar-2014","       1781.75","       1786.25","       1808.00","       1776.00","       1802.00","       1802.75","       1798.01","     771093","          1386433148.55","      59774","     492313","         63.85"
"TECHM","EQ","13-Mar-2014","       1802.75","       1800.00","       1825.00","       1756.80","       1781.00","       1780.55","       1796.34","     732920","          1316575789.05","      46038","     341893","         46.65"
"TECHM","EQ","14-Mar-2014","       1780.55","       1789.00","       1809.85","       1775.00","       1780.10","       1785.25","       1792.09","     603946","          1082326580.80","      36787","     332296","         55.02"
"TECHM","EQ","18-Mar-2014","       1785.25","       1783.20","       1808.20","       1765.25","       1793.00","       1794.35","       1787.76","     711433","          1271869682.50","      45156","     401709","         56.46"
"TECHM","EQ","19-Mar-2014","       1794.35","       1795.00","       1798.85","       1731.00","       1775.00","       1777.50","       1768.56","     956119","          1690956149.20","      45990","     494072","         51.67"
"TECHM","EQ","20-Mar-2014","       1777.50","       1760.70","       1829.00","       1760.70","       1820.85","       1822.15","       1808.17","     963915","          1742920948.40","      51186","     529512","         54.93"
"TECHM","EQ","21-Mar-2014","       1822.15","       1827.00","       1849.90","       1801.50","       1811.00","       1808.95","       1825.81","    1121073","          2046866679.10","      56412","     633671","         56.52"
"TECHM","EQ","22-Mar-2014","       1808.95","       1800.00","       1826.00","       1800.00","       1821.00","       1819.65","       1819.44","      57964","           105462114.35","       2391","      14899","         25.70"
"TECHM","EQ","24-Mar-2014","       1819.65","       1821.00","       1849.00","       1812.05","       1843.05","       1844.30","       1833.23","     767455","          1406917918.00","      41715","     460921","         60.06"
"TECHM","EQ","25-Mar-2014","       1844.30","       1837.15","       1841.80","       1811.20","       1836.50","       1828.80","       1828.05","     424838","           776623025.55","      37627","     232319","         54.68"
"TECHM","EQ","26-Mar-2014","       1828.80","       1834.00","       1849.30","       1795.25","       1806.00","       1815.35","       1818.20","     742356","          1349748376.50","      51711","     421251","         56.75"
"TECHM","EQ","27-Mar-2014","       1815.35","       1809.00","       1875.70","       1791.00","       1836.20","       1833.45","       1828.37","    2370082","          4333379864.25","      61454","    1735702","         73.23"
"TECHM","EQ","28-Mar-2014","       1833.45","       1848.80","       1850.00","       1822.00","       1825.00","       1836.75","       1837.91","    1103476","          2028091928.30","      48985","     802126","         72.69"
"TECHM","EQ","31-Mar-2014","       1836.75","       1817.25","       1827.60","       1786.95","       1793.45","       1795.35","       1799.19","     842603","          1516000762.50","      48511","     505964","         60.05"
"TECHM","EQ","01-Apr-2014","       1795.35","       1806.00","       1831.00","       1796.10","       1820.00","       1819.55","       1819.57","    1298207","          2362184323.25","      82741","     817636","         62.98"
"TECHM","EQ","02-Apr-2014","       1819.55","       1831.00","       1844.00","       1818.75","       1831.10","       1831.80","       1830.31","     634716","          1161725041.30","      52858","     418185","         65.89"
"TECHM","EQ","03-Apr-2014","       1831.80","       1830.00","       1831.20","       1805.00","       1812.55","       1811.35","       1815.69","     495213","           899152674.15","      49038","     316299","         63.87"
"TECHM","EQ","04-Apr-2014","       1811.35","       1815.00","       1829.00","       1806.35","       1811.95","       1813.10","       1816.12","     502260","           912165965.35","      43396","     294241","         58.58"
"TECHM","EQ","07-Apr-2014","       1813.10","       1806.00","       1810.95","       1787.00","       1791.00","       1793.00","       1794.87","     466922","           838062482.50","      46542","     326416","         69.91"
"TECHM","EQ","09-Apr-2014","       1793.00","       1796.00","       1807.00","       1732.50","       1739.00","       1737.75","       1747.27","    1661575","          2903213083.65","      93868","    1257812","         75.70"
"TECHM","EQ","10-Apr-2014","       1737.75","       1737.75","       1738.00","       1700.00","       1706.00","       1708.20","       1717.02","    1505021","          2584145410.60","     121183","    1099391","         73.05"
"TECHM","EQ","11-Apr-2014","       1708.20","       1700.00","       1749.90","       1676.35","       1736.90","       1739.55","       1704.04","    2252413","          3838211617.55","      88052","    1579258","         70.11"
"TECHM","EQ","15-Apr-2014","       1739.55","       1745.00","       1771.00","       1733.20","       1766.40","       1764.20","       1752.81","    1401152","          2455948294.95","      88286","     832864","         59.44"
"TECHM","EQ","16-Apr-2014","       1764.20","       1770.00","       1777.00","       1739.05","       1744.00","       1750.60","       1759.53","     755630","          1329550320.25","      44090","     482296","         63.83"
"TECHM","EQ","17-Apr-2014","       1750.60","       1750.00","       1780.75","       1745.00","       1774.00","       1771.80","       1770.04","     585773","          1036841475.85","      36970","     317538","         54.21"
"TECHM","EQ","21-Apr-2014","       1771.80","       1789.95","       1793.30","       1767.55","       1767.55","       1774.00","       1777.57","     528899","           940154999.95","      34737","     326374","         61.71"
"TECHM","EQ","22-Apr-2014","       1774.00","       1771.00","       1788.00","       1766.15","       1770.15","       1773.70","       1779.66","     558139","           993298206.45","      45020","     393353","         70.48"
"TECHM","EQ","23-Apr-2014","       1773.70","       1765.00","       1786.00","       1755.50","       1767.00","       1765.00","       1771.47","     796649","          1411242464.60","      50939","     505945","         63.51"
"TECHM","EQ","25-Apr-2014","       1765.00","       1752.00","       1812.00","       1749.00","       1809.00","       1804.75","       1782.53","     666221","          1187560262.00","      30713","     397856","         59.72"
"TECHM","EQ","28-Apr-2014","       1804.75","       1814.00","       1838.80","       1797.50","       1824.70","       1825.25","       1825.15","     671657","          1225875216.60","      46704","     427346","         63.63"
"TECHM","EQ","29-Apr-2014","       1825.25","       1827.00","       1859.00","       1807.70","       1839.00","       1846.30","       1844.35","     807138","          1488644680.30","      54601","     520680","         64.51"
"TECHM","EQ","30-Apr-2014","       1846.30","       1837.65","       1858.00","       1820.00","       1825.00","       1832.15","       1841.79","     578935","          1066275531.45","      49336","     410925","         70.98"
"TECHM","EQ","02-May-2014","       1832.15","       1830.00","       1850.00","       1820.10","       1837.60","       1837.60","       1838.84","     380708","           700062490.60","      29463","     207832","         54.59"
"TECHM","EQ","05-May-2014","       1837.60","       1835.00","       1847.65","       1810.60","       1812.30","       1820.00","       1835.75","     420001","           771015860.85","      30475","     286128","         68.13"
"TECHM","EQ","06-May-2014","       1820.00","       1810.20","       1822.00","       1782.40","       1803.00","       1801.40","       1801.72","     424676","           765149363.70","      31901","     266349","         62.72"
"TECHM","EQ","07-May-2014","       1801.40","       1798.00","       1805.00","       1726.65","       1736.00","       1736.45","       1758.24","     715471","          1257970976.75","      40455","     440155","         61.52"
"TECHM","EQ","08-May-2014","       1736.45","       1733.00","       1760.00","       1726.65","       1740.00","       1745.30","       1745.27","     524352","           915136442.80","      33573","     315175","         60.11"
"TECHM","EQ","09-May-2014","       1745.30","       1735.00","       1783.90","       1735.00","       1777.00","       1776.45","       1768.55","     380176","           672361871.80","      27052","     237121","         62.37"
"TECHM","EQ","12-May-2014","       1776.45","       1779.00","       1800.00","       1766.10","       1792.05","       1794.40","       1786.48","     637605","          1139067580.30","      26299","     447729","         70.22"
"TECHM","EQ","13-May-2014","       1794.40","       1800.00","       1834.50","       1796.10","       1820.35","       1822.55","       1819.12","     568173","          1033572418.20","      33946","     365623","         64.35"
"TECHM","EQ","14-May-2014","       1822.55","       1830.00","       1852.00","       1800.00","       1838.20","       1837.60","       1830.61","     650885","          1191514161.05","      47346","     307324","         47.22"
"TECHM","EQ","15-May-2014","       1837.60","       1842.25","       1873.10","       1814.60","       1830.00","       1830.25","       1840.35","    1087331","          2001074408.30","      48632","     681986","         62.72"
"TECHM","EQ","16-May-2014","       1830.25","       1845.00","       1860.00","       1765.05","       1816.90","       1822.55","       1802.51","    2474718","          4460692519.80","      75799","    1609674","         65.04"
"TECHM","EQ","19-May-2014","       1822.55","       1836.00","       1836.00","       1730.65","       1748.00","       1738.75","       1782.93","    5261837","          9381474168.35","      93362","    2723581","         51.76"
"TECHM","EQ","20-May-2014","       1738.75","       1740.00","       1804.55","       1730.00","       1766.00","       1771.05","       1765.18","     873333","          1541588741.80","      78417","     554727","         63.52"
"TECHM","EQ","21-May-2014","       1771.05","       1771.00","       1783.70","       1735.00","       1749.00","       1746.50","       1755.59","    1022577","          1795220960.80","      91383","     791722","         77.42"
"TECHM","EQ","22-May-2014","       1746.50","       1745.00","       1764.70","       1740.05","       1745.80","       1747.85","       1753.04","     584995","          1025517842.25","      40858","     408836","         69.89"
"TECHM","EQ","23-May-2014","       1747.85","       1751.00","       1806.00","       1738.00","       1802.10","       1786.35","       1778.39","     816566","          1452170438.65","      42117","     640381","         78.42"
"TECHM","EQ","26-May-2014","       1786.35","       1800.00","       1828.50","       1780.00","       1809.25","       1805.40","       1804.74","     570686","          1029939964.30","      24650","     326745","         57.25"
"TECHM","EQ","27-May-2014","       1805.40","       1790.20","       1862.00","       1790.20","       1852.00","       1854.45","       1837.38","    1100113","          2021330141.00","      36452","     666297","         60.57"
"TECHM","EQ","28-May-2014","       1854.45","       1847.10","       1896.90","       1847.10","       1881.25","       1886.85","       1881.54","    1019543","          1918307565.85","      37683","     542265","         53.19"
"TECHM","EQ","29-May-2014","       1886.85","       1890.00","       1904.00","       1858.40","       1869.00","       1877.75","       1886.22","    1527361","          2880935459.40","      71856","     815689","         53.41"
"TECHM","EQ","30-May-2014","       1877.75","       1869.10","       1939.00","       1869.10","       1925.00","       1923.00","       1915.76","    1395177","          2672829390.90","      58436","     951890","         68.23"
"TECHM","EQ","02-Jun-2014","       1923.00","       1931.25","       1938.00","       1880.25","       1884.00","       1895.90","       1910.60","     537975","          1027853194.90","      38257","     284837","         52.95"
"TECHM","EQ","03-Jun-2014","       1895.90","       1892.00","       1914.25","       1886.85","       1902.00","       1901.20","       1899.44","     638179","          1212183946.75","      43219","     457637","         71.71"
"TECHM","EQ","04-Jun-2014","       1901.20","       1899.00","       1943.20","       1880.90","       1884.95","       1886.10","       1889.24","    1625196","          3070392212.95","      30571","    1025858","         63.12"
"TECHM","EQ","05-Jun-2014","       1886.10","       1868.10","       1921.00","       1868.10","       1912.00","       1904.40","       1889.05","     641856","          1212500712.30","      42641","     394304","         61.43"
"TECHM","EQ","06-Jun-2014","       1904.40","       1914.00","       1923.00","       1879.00","       1904.25","       1910.15","       1902.77","     496002","           943779982.25","      27612","     259770","         52.37"
"TECHM","EQ","09-Jun-2014","       1910.15","       1895.00","       1989.15","       1895.00","       1949.65","       1955.75","       1962.82","     877881","          1723122217.95","      58227","     551860","         62.86"
"TECHM","EQ","10-Jun-2014","       1955.75","       1968.00","       2025.00","       1961.20","       2008.95","       2004.15","       2003.68","    1331094","          2667090832.95","      55911","     774772","         58.21"
"TECHM","EQ","11-Jun-2014","       2004.15","       2013.00","       2048.20","       2010.70","       2015.00","       2019.05","       2030.22","    1070625","          2173605770.00","      42203","     635418","         59.35"
"TECHM","EQ","12-Jun-2014","       2019.05","       2024.00","       2030.00","       1990.00","       1999.00","       1998.80","       2007.26","     743879","          1493155047.45","      60827","     513503","         69.03"
"TECHM","EQ","13-Jun-2014","       1998.80","       1990.00","       2029.20","       1981.95","       2014.50","       2021.35","       2017.58","     529331","          1067968823.95","      51961","     306086","         57.83"
"TECHM","EQ","16-Jun-2014","       2021.35","       2020.90","       2045.00","       2001.00","       2020.60","       2022.65","       2027.95","     729882","          1480165632.70","      51711","     453136","         62.08"
"TECHM","EQ","17-Jun-2014","       2022.65","       2030.00","       2043.55","       2013.00","       2020.00","       2027.05","       2030.04","     370076","           751269713.55","      43921","     218260","         58.98"
"TECHM","EQ","18-Jun-2014","       2027.05","       2022.00","       2037.00","       2003.75","       2012.00","       2011.85","       2016.03","     315822","           636707535.50","      24771","     163185","         51.67"
"TECHM","EQ","19-Jun-2014","       2011.85","       2015.70","       2049.65","       2002.15","       2022.00","       2030.55","       2032.73","     567105","          1152773614.05","      46773","     298410","         52.62"
"TECHM","EQ","20-Jun-2014","       2030.55","       2012.00","       2045.00","       1988.85","       2006.15","       2009.05","       2022.09","     361694","           731379325.60","      24221","     194421","         53.75"
"TECHM","EQ","23-Jun-2014","       2009.05","       2010.00","       2018.65","       1992.60","       2000.45","       2002.55","       2003.24","     267754","           536374620.40","      18944","     169756","         63.40"
"TECHM","EQ","24-Jun-2014","       2002.55","       2006.00","       2007.00","       1987.15","       1992.30","       1994.55","       1996.93","     237858","           474984674.25","      22134","     147916","         62.19"
"TECHM","EQ","25-Jun-2014","       1994.55","       1994.55","       2022.00","       1994.45","       2011.20","       2018.20","       2011.81","     693395","          1394982202.05","      29028","     529641","         76.38"
"TECHM","EQ","26-Jun-2014","       2018.20","       2022.00","       2058.00","       2019.95","       2049.00","       2047.20","       2035.86","     875510","          1782413087.00","      37638","     596290","         68.11"
"TECHM","EQ","27-Jun-2014","       2047.20","       2050.00","       2135.50","       2050.00","       2131.00","       2125.70","       2100.25","    1241941","          2608382148.85","      63741","     656765","         52.88"
"TECHM","EQ","30-Jun-2014","       2125.70","       2127.50","       2161.70","       2121.00","       2150.35","       2152.00","       2147.26","    1577016","          3386259131.30","      44881","     965786","         61.24"
"TECHM","EQ","01-Jul-2014","       2152.00","       2150.00","       2166.40","       2100.00","       2110.00","       2108.90","       2151.12","    1490646","          3206564496.30","      27912","     889979","         59.70"
"TECHM","EQ","02-Jul-2014","       2108.90","       2128.00","       2128.00","       2088.40","       2105.80","       2100.70","       2102.84","     627824","          1320213730.45","      33749","     421126","         67.08"
"TECHM","EQ","03-Jul-2014","       2100.70","       2118.00","       2154.90","       2105.00","       2115.15","       2113.45","       2125.92","     657199","          1397150676.00","      37753","     397942","         60.55"
"TECHM","EQ","04-Jul-2014","       2113.45","       2129.00","       2132.95","       2102.00","       2113.15","       2115.90","       2116.56","     291095","           616119878.85","      24675","     153797","         52.83"
"TECHM","EQ","07-Jul-2014","       2115.90","       2136.95","       2149.95","       2118.00","       2132.00","       2137.30","       2133.53","     633136","          1350817544.70","      41050","     400129","         63.20"
"TECHM","EQ","08-Jul-2014","       2137.30","       2158.50","       2158.50","       2081.25","       2100.00","       2105.70","       2102.72","     719363","          1512616134.95","      50435","     450845","         62.67"
"TECHM","EQ","09-Jul-2014","       2105.70","       2105.70","       2109.70","       2054.00","       2064.30","       2067.35","       2071.29","     424703","           879681451.20","      23506","     263358","         62.01"
"TECHM","EQ","10-Jul-2014","       2067.35","       2053.10","       2060.00","       2000.00","       2022.50","       2021.45","       2025.43","     854275","          1730276443.90","      63815","     538832","         63.07"
"TECHM","EQ","11-Jul-2014","       2021.45","       2050.00","       2086.00","       2027.45","       2046.00","       2049.90","       2053.65","     445788","           915490650.75","      30294","     252425","         56.62"
"TECHM","EQ","14-Jul-2014","       2049.90","       2050.00","       2061.50","       2020.00","       2039.70","       2038.60","       2036.37","     255172","           519625817.15","      27721","     147300","         57.73"
"TECHM","EQ","15-Jul-2014","       2038.60","       2039.00","       2078.90","       2039.00","       2063.90","       2062.75","       2057.32","     264180","           543503323.75","      17830","     151337","         57.29"
"TECHM","EQ","16-Jul-2014","       2062.75","       2069.90","       2091.85","       2057.10","       2075.00","       2077.45","       2073.06","     425399","           881876017.85","      26071","     256044","         60.19"
"TECHM","EQ","17-Jul-2014","       2077.45","       2080.00","       2116.95","       2072.00","       2093.10","       2100.45","       2100.99","     365072","           767012951.50","      16190","     207421","         56.82"
"TECHM","EQ","18-Jul-2014","       2100.45","       2106.00","       2139.00","       2106.00","       2118.00","       2121.80","       2126.24","     356668","           758360168.25","      22929","     212794","         59.66"
"TECHM","EQ","21-Jul-2014","       2121.80","       2126.00","       2137.45","       2104.00","       2114.95","       2109.15","       2114.16","     250805","           530241581.25","      17255","     171677","         68.45"
"TECHM","EQ","22-Jul-2014","       2109.15","       2120.00","       2144.20","       2102.10","       2138.60","       2135.35","       2125.95","     282675","           600951956.30","      16234","     145570","         51.50"
"TECHM","EQ","23-Jul-2014","       2135.35","       2145.00","       2159.90","       2130.10","       2152.00","       2150.30","       2149.81","     473194","          1017279442.20","      21107","     311887","         65.91"
"TECHM","EQ","24-Jul-2014","       2150.30","       2157.00","       2192.50","       2155.45","       2179.00","       2178.65","       2175.18","     460543","          1001762159.05","      25371","     252303","         54.78"
"TECHM","EQ","25-Jul-2014","       2178.65","       2167.50","       2182.00","       2131.50","       2179.05","       2176.70","       2160.14","     390517","           843571812.65","      25410","     193526","         49.56"
"TECHM","EQ","28-Jul-2014","       2176.70","       2181.90","       2198.50","       2167.10","       2182.90","       2191.05","       2184.85","     397785","           869102206.85","      28688","     252072","         63.37"
