"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"WIPRO","EQ","08-Nov-2013","        481.95","        484.70","        486.90","        478.00","        482.00","        481.55","        482.84","    1043002","           503605271.25","      23563","     516579","         49.53"
"WIPRO","EQ","11-Nov-2013","        481.55","        480.05","        487.05","        479.05","        480.00","        481.60","        483.37","    2257398","          1091149157.35","      50524","    1772797","         78.53"
"WIPRO","EQ","12-Nov-2013","        481.60","        484.80","        489.65","        477.60","        480.30","        482.60","        485.58","    4462881","          2167106021.35","      63087","    3785169","         84.81"
"WIPRO","EQ","13-Nov-2013","        482.60","        483.00","        487.00","        479.95","        481.95","        482.30","        484.18","    1576669","           763399171.20","      33775","    1116191","         70.79"
"WIPRO","EQ","14-Nov-2013","        482.30","        485.00","        490.80","        480.60","        485.00","        486.30","        487.42","    2317706","          1129700836.20","      58384","    1701973","         73.43"
"WIPRO","EQ","18-Nov-2013","        486.30","        489.00","        497.70","        489.00","        491.65","        492.20","        493.35","    2331013","          1149999513.00","      45127","    1587697","         68.11"
"WIPRO","EQ","19-Nov-2013","        492.20","        493.25","        494.00","        487.25","        488.00","        488.05","        489.64","    1652090","           808924856.60","      37792","    1231572","         74.55"
"WIPRO","EQ","20-Nov-2013","        488.05","        485.25","        493.50","        480.25","        484.00","        483.05","        487.60","    1475848","           719616916.95","      36243","     970733","         65.77"
"WIPRO","EQ","21-Nov-2013","        483.05","        482.05","        486.95","        475.80","        479.50","        478.40","        482.21","    2222344","          1071638530.85","      37778","    1629032","         73.30"
"WIPRO","EQ","22-Nov-2013","        478.40","        480.50","        482.90","        477.10","        478.00","        477.95","        479.03","     935597","           448175654.10","      22080","     569050","         60.82"
"WIPRO","EQ","25-Nov-2013","        477.95","        479.00","        483.60","        477.65","        479.00","        478.85","        479.92","    1584036","           760210281.25","      43826","    1226032","         77.40"
"WIPRO","EQ","26-Nov-2013","        478.85","        477.10","        479.60","        471.30","        474.80","        474.90","        474.78","    2198028","          1043578902.80","      44846","    1689543","         76.87"
"WIPRO","EQ","27-Nov-2013","        474.90","        473.25","        475.35","        468.40","        470.00","        469.80","        470.58","    1563462","           735736989.25","      35004","    1258138","         80.47"
"WIPRO","EQ","28-Nov-2013","        469.80","        471.00","        475.00","        470.50","        472.00","        472.60","        472.92","    2002282","           946927549.90","      31200","    1536014","         76.71"
"WIPRO","EQ","29-Nov-2013","        472.60","        476.75","        476.75","        469.90","        470.05","        470.80","        471.82","    1750008","           825687790.45","      26444","    1321064","         75.49"
"WIPRO","EQ","02-Dec-2013","        470.80","        474.00","        484.00","        466.65","        483.55","        481.25","        474.71","    2206937","          1047660478.35","      58223","    1628858","         73.81"
"WIPRO","EQ","03-Dec-2013","        481.25","        484.00","        486.30","        480.80","        484.05","        482.45","        483.87","    1533118","           741823945.25","      43409","     794340","         51.81"
"WIPRO","EQ","04-Dec-2013","        482.45","        480.65","        494.80","        479.10","        490.55","        491.35","        489.80","    2171558","          1063634633.70","      56028","    1178201","         54.26"
"WIPRO","EQ","05-Dec-2013","        491.35","        496.00","        498.75","        486.05","        492.50","        492.90","        491.17","    1986358","           975641615.05","      44183","    1359238","         68.43"
"WIPRO","EQ","06-Dec-2013","        492.90","        489.60","        498.00","        486.00","        496.20","        493.80","        492.09","    1314035","           646617248.95","      31630","     845424","         64.34"
"WIPRO","EQ","09-Dec-2013","        493.80","        498.00","        509.00","        490.60","        508.50","        507.20","        501.56","    1563447","           784164944.60","      42875","     846816","         54.16"
"WIPRO","EQ","10-Dec-2013","        507.20","        507.10","        522.65","        502.60","        515.00","        516.70","        517.40","    3561323","          1842636365.30","      72452","    2334406","         65.55"
"WIPRO","EQ","11-Dec-2013","        516.70","        513.00","        521.50","        510.00","        517.75","        518.60","        517.89","    1795188","           929709491.95","      39920","    1118787","         62.32"
"WIPRO","EQ","12-Dec-2013","        518.60","        515.00","        516.50","        508.30","        510.40","        510.65","        511.65","     900521","           460748167.40","      36779","     510280","         56.66"
"WIPRO","EQ","13-Dec-2013","        510.65","        509.90","        520.30","        507.45","        519.95","        518.75","        517.60","    1050606","           543791992.80","      25249","     570955","         54.35"
"WIPRO","EQ","16-Dec-2013","        518.75","        520.00","        526.10","        515.25","        525.35","        524.10","        522.17","    2269307","          1184959530.25","      38451","    1353041","         59.62"
"WIPRO","EQ","17-Dec-2013","        524.10","        525.25","        529.95","        515.25","        518.75","        517.90","        523.80","    1269311","           664865659.45","      29440","     657727","         51.82"
"WIPRO","EQ","18-Dec-2013","        517.90","        517.90","        523.90","        512.95","        523.20","        521.70","        518.90","    1019590","           529067555.50","      27956","     491329","         48.19"
"WIPRO","EQ","19-Dec-2013","        521.70","        522.25","        538.20","        518.30","        533.50","        529.15","        531.37","    2336557","          1241567452.65","      54608","    1163309","         49.79"
"WIPRO","EQ","20-Dec-2013","        529.15","        534.40","        552.70","        530.35","        550.20","        548.90","        542.81","    2653515","          1440351234.15","      68657","    1391184","         52.43"
"WIPRO","EQ","23-Dec-2013","        548.90","        549.55","        556.90","        544.55","        552.75","        552.00","        551.23","    1663449","           916937868.85","      38982","     881185","         52.97"
"WIPRO","EQ","24-Dec-2013","        552.00","        550.65","        554.00","        539.00","        539.90","        540.10","        544.92","     733507","           399705461.60","      22644","     340535","         46.43"
"WIPRO","EQ","26-Dec-2013","        540.10","        541.25","        552.00","        536.65","        549.95","        548.60","        546.28","    2132896","          1165149777.65","      36773","    1329361","         62.33"
"WIPRO","EQ","27-Dec-2013","        548.60","        550.00","        557.40","        547.00","        557.40","        555.10","        553.28","    1160341","           641998313.90","      26505","     554499","         47.79"
"WIPRO","EQ","30-Dec-2013","        555.10","        555.30","        557.95","        546.15","        554.05","        551.55","        551.13","     876120","           482859905.65","      18256","     429508","         49.02"
"WIPRO","EQ","31-Dec-2013","        551.55","        555.00","        561.50","        549.25","        559.00","        559.20","        555.97","     704304","           391572481.10","      14300","     295827","         42.00"
"WIPRO","EQ","01-Jan-2014","        559.20","        564.00","        564.00","        551.10","        552.00","        552.70","        554.87","     443007","           245809241.45","      12779","     164263","         37.08"
"WIPRO","EQ","02-Jan-2014","        552.70","        552.70","        556.80","        546.15","        553.20","        552.95","        552.62","     915486","           505913230.70","      27113","     504221","         55.08"
"WIPRO","EQ","03-Jan-2014","        552.95","        547.00","        558.40","        546.30","        557.90","        556.60","        554.64","    1107663","           614352240.15","      33450","     523487","         47.26"
"WIPRO","EQ","06-Jan-2014","        556.60","        559.90","        564.80","        555.00","        557.00","        558.00","        559.54","    1855578","          1038265810.35","      42632","    1195728","         64.44"
"WIPRO","EQ","07-Jan-2014","        558.00","        558.00","        558.70","        545.00","        549.00","        550.20","        551.30","    1232292","           679365829.40","      31041","     766767","         62.22"
"WIPRO","EQ","08-Jan-2014","        550.20","        549.00","        550.90","        543.45","        546.15","        547.15","        547.26","    1077593","           589723233.40","      44603","     631766","         58.63"
"WIPRO","EQ","09-Jan-2014","        547.15","        547.00","        553.75","        537.55","        542.00","        540.90","        542.79","    1637153","           888627556.30","      55209","    1075168","         65.67"
"WIPRO","EQ","10-Jan-2014","        540.90","        543.10","        556.90","        531.60","        552.00","        553.35","        550.36","    2657892","          1462807303.75","      54275","    1445101","         54.37"
"WIPRO","EQ","13-Jan-2014","        553.35","        555.00","        568.00","        555.00","        562.50","        561.45","        561.77","    1891221","          1062424549.55","      52127","    1124031","         59.43"
"WIPRO","EQ","14-Jan-2014","        561.45","        562.55","        563.00","        549.60","        553.75","        553.60","        554.17","    1460471","           809351713.40","      47494","     959353","         65.69"
"WIPRO","EQ","15-Jan-2014","        553.60","        557.25","        564.00","        551.70","        560.00","        560.70","        558.26","    1303011","           727420077.45","      47664","     798008","         61.24"
"WIPRO","EQ","16-Jan-2014","        560.70","        555.00","        573.85","        555.00","        570.50","        571.55","        565.92","    1717084","           971739510.60","      48646","     857589","         49.94"
"WIPRO","EQ","17-Jan-2014","        571.55","        575.00","        575.90","        549.30","        556.70","        552.70","        557.78","    2517653","          1404308282.30","      79655","    1210662","         48.09"
"WIPRO","EQ","20-Jan-2014","        552.70","        552.60","        577.70","        552.10","        574.00","        573.05","        570.88","    4712091","          2690020530.50","      75616","    2263318","         48.03"
"WIPRO","EQ","21-Jan-2014","        573.05","        574.75","        578.00","        568.40","        572.05","        571.55","        572.93","    2214120","          1268546446.75","      31175","    1418065","         64.05"
"WIPRO","EQ","22-Jan-2014","        571.55","        570.00","        582.85","        568.05","        576.90","        577.95","        576.74","    2096716","          1209265165.15","      49447","    1308162","         62.39"
"WIPRO","EQ","23-Jan-2014","        577.95","        576.00","        580.35","        565.00","        578.60","        578.50","        573.40","    2039827","          1169631824.65","      62790","    1296270","         63.55"
"WIPRO","EQ","24-Jan-2014","        578.50","        575.60","        587.00","        570.45","        573.00","        572.85","        580.19","    2151627","          1248353757.40","      43012","    1187466","         55.19"
"WIPRO","EQ","27-Jan-2014","        572.85","        570.00","        579.00","        565.70","        569.05","        570.55","        572.49","    1949218","          1115904595.90","      66046","    1163142","         59.67"
"WIPRO","EQ","28-Jan-2014","        570.55","        568.80","        572.90","        564.10","        569.00","        567.60","        567.76","    1152906","           654574025.60","      27973","     663980","         57.59"
"WIPRO","EQ","29-Jan-2014","        567.60","        565.00","        575.80","        565.00","        571.00","        571.50","        572.25","    1140851","           652848170.70","      35258","     681896","         59.77"
"WIPRO","EQ","30-Jan-2014","        571.50","        568.00","        574.80","        561.65","        570.50","        571.20","        569.43","    1943078","          1106449714.50","      46071","    1159300","         59.66"
"WIPRO","EQ","31-Jan-2014","        571.20","        571.90","        579.65","        569.80","        573.80","        575.05","        575.38","    1046685","           602245212.35","      22199","     538341","         51.43"
"WIPRO","EQ","03-Feb-2014","        575.05","        563.20","        574.00","        562.15","        563.10","        565.95","        569.11","    1131649","           644031504.15","      33074","     832951","         73.61"
"WIPRO","EQ","04-Feb-2014","        565.95","        561.70","        561.70","        544.00","        556.00","        555.65","        551.89","    2108872","          1163867700.25","      51596","    1445524","         68.54"
"WIPRO","EQ","05-Feb-2014","        555.65","        558.00","        565.45","        550.80","        560.40","        560.40","        560.90","    1585005","           889034149.15","      35832","    1042746","         65.79"
"WIPRO","EQ","06-Feb-2014","        560.40","        559.10","        571.70","        555.00","        567.00","        568.55","        566.16","    2669065","          1511107293.45","      41075","    1899945","         71.18"
"WIPRO","EQ","07-Feb-2014","        568.55","        569.95","        573.85","        556.55","        561.50","        561.65","        564.58","    1380044","           779151610.60","      41470","     865288","         62.70"
"WIPRO","EQ","10-Feb-2014","        561.65","        563.00","        569.60","        561.10","        561.10","        563.20","        566.02","    1045040","           591513188.25","      24495","     830998","         79.52"
"WIPRO","EQ","11-Feb-2014","        563.20","        566.00","        571.40","        560.30","        562.30","        563.15","        565.33","    1364572","           771433124.60","      22550","     832889","         61.04"
"WIPRO","EQ","12-Feb-2014","        563.15","        564.55","        571.20","        558.05","        562.00","        562.45","        563.50","    1418547","           799348825.85","      28846","     842253","         59.37"
"WIPRO","EQ","13-Feb-2014","        562.45","        565.00","        566.00","        549.80","        557.00","        555.20","        554.72","    1089476","           604349455.95","      37840","     661120","         60.68"
"WIPRO","EQ","14-Feb-2014","        555.20","        556.55","        566.25","        552.70","        565.00","        563.80","        558.90","    1194129","           667398285.15","      25195","     657513","         55.06"
"WIPRO","EQ","17-Feb-2014","        563.80","        565.00","        569.50","        557.00","        563.20","        561.00","        561.50","     856546","           480946922.10","      22373","     465053","         54.29"
"WIPRO","EQ","18-Feb-2014","        561.00","        559.25","        564.90","        554.45","        555.65","        557.05","        559.81","     922441","           516390836.40","      25052","     491192","         53.25"
"WIPRO","EQ","19-Feb-2014","        557.05","        556.00","        568.00","        556.00","        567.25","        565.55","        561.65","     746613","           419332042.05","      20698","     424657","         56.88"
"WIPRO","EQ","20-Feb-2014","        565.55","        564.95","        570.65","        561.10","        564.90","        565.20","        566.07","    1095687","           620233478.20","      25015","     564619","         51.53"
"WIPRO","EQ","21-Feb-2014","        565.20","        565.50","        575.00","        565.50","        571.55","        571.55","        571.19","    1353479","           773094177.40","      43384","     850073","         62.81"
"WIPRO","EQ","24-Feb-2014","        571.55","        573.10","        581.95","        570.00","        578.65","        577.65","        576.93","    1041237","           600719184.40","      40949","     569758","         54.72"
"WIPRO","EQ","25-Feb-2014","        577.65","        580.00","        598.00","        580.00","        595.00","        596.25","        590.22","    1651574","           974783978.90","      64372","     817611","         49.50"
"WIPRO","EQ","26-Feb-2014","        596.25","        596.00","        611.00","        593.70","        599.70","        603.05","        604.18","    2739680","          1655249321.00","      59866","    1496025","         54.61"
"WIPRO","EQ","28-Feb-2014","        603.05","        603.00","        605.00","        589.50","        597.20","        597.25","        596.68","    1820677","          1086369574.55","      43888","    1140714","         62.65"
"WIPRO","EQ","03-Mar-2014","        597.25","        600.00","        600.00","        583.10","        585.00","        585.90","        590.31","     934482","           551633291.20","      27562","     499898","         53.49"
"WIPRO","EQ","04-Mar-2014","        585.90","        586.00","        594.80","        585.15","        588.40","        588.20","        589.83","    1403123","           827606707.50","      32831","     954967","         68.06"
"WIPRO","EQ","05-Mar-2014","        588.20","        593.10","        596.00","        586.45","        590.20","        590.50","        593.19","    1679861","           996478210.80","      27519","    1151159","         68.53"
"WIPRO","EQ","06-Mar-2014","        590.50","        592.00","        594.85","        583.50","        584.60","        584.85","        588.57","    1244942","           732741433.90","      28938","     919102","         73.83"
"WIPRO","EQ","07-Mar-2014","        584.85","        588.00","        588.00","        559.95","        565.50","        565.35","        566.49","    1981648","          1122591715.45","      54498","    1040207","         52.49"
"WIPRO","EQ","10-Mar-2014","        565.35","        564.10","        571.75","        555.10","        557.00","        557.25","        560.99","    2073312","          1163105696.05","      52420","    1320968","         63.71"
"WIPRO","EQ","11-Mar-2014","        557.25","        557.00","        566.55","        553.40","        558.00","        559.85","        560.29","    1796880","          1006768180.95","      35994","    1163694","         64.76"
"WIPRO","EQ","12-Mar-2014","        559.85","        559.90","        570.00","        559.00","        568.35","        566.75","        566.86","    1211907","           686983030.30","      33572","     704050","         58.09"
"WIPRO","EQ","13-Mar-2014","        566.75","        562.00","        574.80","        550.60","        564.05","        563.60","        564.39","    1969289","          1111447856.10","      43525","    1040583","         52.84"
"WIPRO","EQ","14-Mar-2014","        563.60","        564.00","        564.00","        544.60","        547.55","        547.60","        551.74","    2234360","          1232776221.65","      44355","    1506321","         67.42"
"WIPRO","EQ","18-Mar-2014","        547.60","        550.00","        551.00","        537.25","        540.25","        540.45","        544.52","    1820785","           991461753.60","      46186","    1083138","         59.49"
"WIPRO","EQ","19-Mar-2014","        540.45","        540.55","        549.95","        528.70","        545.00","        545.10","        539.91","    2138912","          1154828017.90","      46895","    1063404","         49.72"
"WIPRO","EQ","20-Mar-2014","        545.10","        547.00","        559.80","        546.00","        552.00","        552.35","        554.87","    1691269","           938429953.70","      35771","     870068","         51.44"
"WIPRO","EQ","21-Mar-2014","        552.35","        558.65","        577.50","        554.00","        567.15","        568.20","        567.81","    3412152","          1937445949.50","      67742","    1900479","         55.70"
"WIPRO","EQ","22-Mar-2014","        568.20","        567.90","        571.40","        564.10","        569.90","        569.65","        568.86","     106326","            60484110.05","       2527","      22921","         21.56"
"WIPRO","EQ","24-Mar-2014","        569.65","        571.00","        575.00","        561.15","        563.05","        562.80","        567.43","    1045777","           593405785.15","      29371","     618138","         59.11"
"WIPRO","EQ","25-Mar-2014","        562.80","        557.35","        559.95","        546.15","        547.35","        548.50","        553.70","    2300896","          1273996786.60","      56494","    1784395","         77.55"
"WIPRO","EQ","26-Mar-2014","        548.50","        550.90","        557.70","        544.00","        545.00","        545.55","        551.00","    1344740","           740957652.70","      52263","     858057","         63.81"
"WIPRO","EQ","27-Mar-2014","        545.55","        546.00","        559.95","        540.00","        555.00","        553.40","        548.88","    2207336","          1211553066.65","      48126","    1279220","         57.95"
"WIPRO","EQ","28-Mar-2014","        553.40","        554.05","        559.45","        550.45","        551.80","        552.05","        554.37","    1133226","           628228538.55","      37548","     746496","         65.87"
"WIPRO","EQ","31-Mar-2014","        552.05","        552.00","        554.10","        538.50","        545.00","        543.20","        543.19","    2666235","          1448263612.40","      93381","    1633597","         61.27"
"WIPRO","EQ","01-Apr-2014","        543.20","        547.00","        563.00","        546.95","        562.00","        561.05","        556.64","    1886694","          1050200588.65","      42046","    1003144","         53.17"
"WIPRO","EQ","02-Apr-2014","        561.05","        564.50","        572.50","        559.00","        563.60","        565.90","        567.66","    1796200","          1019629296.25","      56815","    1129701","         62.89"
"WIPRO","EQ","03-Apr-2014","        565.90","        565.00","        568.05","        557.65","        559.95","        560.95","        561.66","     923771","           518846138.00","      30163","     512849","         55.52"
"WIPRO","EQ","04-Apr-2014","        560.95","        565.00","        568.95","        551.45","        553.05","        553.40","        560.67","    1028562","           576680383.40","      39451","     561449","         54.59"
"WIPRO","EQ","07-Apr-2014","        553.40","        553.00","        560.60","        551.45","        557.00","        556.90","        556.77","    1139018","           634167813.55","      26825","     711320","         62.45"
"WIPRO","EQ","09-Apr-2014","        556.90","        559.00","        562.45","        549.50","        555.50","        554.45","        553.90","    1444851","           800308674.00","      51034","     885077","         61.26"
"WIPRO","EQ","10-Apr-2014","        554.45","        555.00","        564.90","        550.50","        561.00","        561.20","        560.59","    1445069","           810087441.10","      45862","     795529","         55.05"
"WIPRO","EQ","11-Apr-2014","        561.20","        555.60","        570.80","        551.00","        567.55","        568.10","        560.09","    1766113","           989186827.35","      35540","     728084","         41.23"
"WIPRO","EQ","15-Apr-2014","        568.10","        565.05","        591.35","        565.05","        590.50","        588.55","        583.15","    2355416","          1373554368.80","      47364","    1057495","         44.90"
"WIPRO","EQ","16-Apr-2014","        588.55","        594.70","        594.70","        568.10","        572.50","        572.10","        580.84","    1979808","          1149955398.10","      68900","    1019750","         51.51"
"WIPRO","EQ","17-Apr-2014","        572.10","        576.90","        589.55","        573.55","        587.85","        585.85","        584.72","    1898422","          1110047029.50","      35108","     802527","         42.27"
"WIPRO","EQ","21-Apr-2014","        585.85","        566.00","        568.30","        544.05","        545.00","        546.20","        553.73","    5708980","          3161229289.80","     100207","    3092906","         54.18"
"WIPRO","EQ","22-Apr-2014","        546.20","        549.00","        554.90","        526.00","        531.70","        530.55","        537.21","    4252307","          2284377622.00","     111629","    2397110","         56.37"
"WIPRO","EQ","23-Apr-2014","        530.55","        533.00","        538.70","        521.00","        526.60","        524.70","        529.03","    4505036","          2383303758.10","     101615","    2039803","         45.28"
"WIPRO","EQ","25-Apr-2014","        524.70","        527.50","        528.65","        517.00","        518.00","        519.25","        520.06","    3071291","          1597259530.75","      57822","    1690321","         55.04"
"WIPRO","EQ","28-Apr-2014","        519.25","        520.05","        531.60","        518.00","        530.50","        529.60","        526.24","    3187852","          1677560975.15","      65796","    1810420","         56.79"
"WIPRO","EQ","29-Apr-2014","        529.60","        531.00","        536.50","        523.00","        525.00","        524.80","        531.62","    2276633","          1210299975.25","      40467","    1070276","         47.01"
"WIPRO","EQ","30-Apr-2014","        524.80","        529.00","        529.90","        517.60","        526.00","        522.35","        522.91","    2424985","          1268053609.25","      43476","    1652655","         68.15"
"WIPRO","EQ","02-May-2014","        522.35","        518.20","        530.80","        518.20","        528.50","        528.50","        525.75","    2138626","          1124391783.60","      57123","    1164972","         54.47"
"WIPRO","EQ","05-May-2014","        528.50","        524.00","        529.00","        519.05","        520.00","        520.75","        522.34","    1748280","           913199730.00","      68111","    1191038","         68.13"
"WIPRO","EQ","06-May-2014","        520.75","        519.00","        525.00","        513.65","        513.90","        514.85","        516.92","    1287041","           665295956.20","      34697","     726704","         56.46"
"WIPRO","EQ","07-May-2014","        514.85","        510.10","        514.65","        500.00","        507.00","        506.10","        504.46","    3703693","          1868352035.70","      74208","    2282775","         61.64"
"WIPRO","EQ","08-May-2014","        506.10","        505.65","        515.70","        501.60","        511.00","        510.95","        511.14","    1545947","           790190757.60","      45818","     643077","         41.60"
"WIPRO","EQ","09-May-2014","        510.95","        508.00","        517.90","        508.00","        512.10","        513.95","        514.98","    1475798","           760006412.45","      26922","     776973","         52.65"
"WIPRO","EQ","12-May-2014","        513.95","        513.35","        516.00","        501.75","        515.05","        511.95","        507.44","    2960446","          1502238312.20","     107697","    1985928","         67.08"
"WIPRO","EQ","13-May-2014","        511.95","        515.00","        530.40","        512.50","        528.25","        529.20","        524.06","    1927501","          1010130798.65","      55401","     908004","         47.11"
"WIPRO","EQ","14-May-2014","        529.20","        531.00","        531.95","        522.10","        523.80","        524.55","        525.82","    1393190","           732564260.10","      38750","     771765","         55.40"
"WIPRO","EQ","15-May-2014","        524.55","        525.30","        526.95","        513.00","        518.00","        516.50","        518.05","    1461152","           756950195.80","      31310","     792944","         54.27"
"WIPRO","EQ","16-May-2014","        516.50","        521.00","        531.00","        497.50","        501.90","        502.80","        508.80","    4826811","          2455869112.90","     139836","    2866830","         59.39"
"WIPRO","EQ","19-May-2014","        502.80","        503.25","        504.85","        474.70","        481.20","        482.05","        481.71","    3612336","          1740106317.60","      94597","    1866829","         51.68"
"WIPRO","EQ","20-May-2014","        482.05","        486.00","        498.70","        483.40","        497.50","        494.65","        491.04","    3068579","          1506779795.45","     112377","    1721737","         56.11"
"WIPRO","EQ","21-May-2014","        494.65","        496.00","        498.10","        486.20","        491.00","        493.10","        492.45","    2286858","          1126159256.85","     132605","    1396189","         61.05"
"WIPRO","EQ","22-May-2014","        493.10","        494.90","        497.00","        482.05","        483.00","        483.50","        486.76","    2255478","          1097873643.45","      43289","    1651841","         73.24"
"WIPRO","EQ","23-May-2014","        483.50","        483.70","        493.50","        480.45","        491.00","        490.00","        489.61","    2680509","          1312406007.05","      69414","    1740337","         64.93"
"WIPRO","EQ","26-May-2014","        490.00","        493.00","        509.90","        490.10","        509.05","        506.00","        501.49","    2677961","          1342974474.05","      69693","    1536596","         57.38"
"WIPRO","EQ","27-May-2014","        506.00","        511.70","        518.65","        503.25","        508.00","        508.20","        511.49","    2077898","          1062832598.95","      40571","     986878","         47.49"
"WIPRO","EQ","28-May-2014","        508.20","        512.00","        515.70","        503.25","        513.50","        514.25","        511.96","    1934294","           990273896.15","      52157","    1301935","         67.31"
"WIPRO","EQ","29-May-2014","        514.25","        514.00","        514.30","        495.05","        499.50","        499.80","        501.74","    2600664","          1304865100.75","      49143","    1841766","         70.82"
"WIPRO","EQ","30-May-2014","        499.80","        500.00","        509.40","        485.00","        505.95","        506.20","        499.81","    2350716","          1174902055.05","      60953","    1598029","         67.98"
"WIPRO","EQ","02-Jun-2014","        506.20","        506.70","        507.00","        498.00","        500.05","        499.10","        499.88","    1189526","           594620876.65","      32480","     799955","         67.25"
"WIPRO","EQ","03-Jun-2014","        499.10","        503.90","        503.90","        492.10","        494.45","        494.20","        495.51","    1848280","           915846229.90","      50120","    1381038","         74.72"
"WIPRO","EQ","04-Jun-2014","        494.20","        496.00","        497.05","        485.20","        492.70","        492.05","        489.81","    1745959","           855182039.60","      46290","    1091015","         62.49"
"WIPRO","EQ","05-Jun-2014","        492.05","        493.50","        502.50","        490.35","        501.00","        500.95","        499.41","    2068198","          1032879398.55","      54353","    1329749","         64.30"
"WIPRO","EQ","06-Jun-2014","        500.95","        504.00","        510.70","        495.00","        509.65","        509.15","        504.70","    2243028","          1132047895.65","      83559","    1437195","         64.07"
"WIPRO","EQ","09-Jun-2014","        509.15","        510.00","        516.10","        505.10","        513.00","        511.75","        512.40","    1597783","           818706876.75","      95525","     936561","         58.62"
"WIPRO","EQ","10-Jun-2014","        511.75","        511.80","        526.30","        511.80","        525.50","        525.00","        522.36","    3170320","          1656040183.80","      70498","    1757897","         55.45"
"WIPRO","EQ","11-Jun-2014","        525.00","        526.40","        537.50","        523.70","        526.20","        527.70","        531.44","    2880498","          1530813538.60","      58658","    1197269","         41.56"
"WIPRO","EQ","12-Jun-2014","        527.70","        532.05","        533.95","        522.75","        531.00","        532.15","        530.16","    2013539","          1067491082.20","      49432","    1163323","         57.78"
"WIPRO","EQ","13-Jun-2014","        532.15","        532.25","        535.65","        525.00","        530.50","        530.40","        529.78","    1646477","           872274307.40","      59131","     868423","         52.74"
"WIPRO","EQ","16-Jun-2014","        530.40","        531.40","        538.00","        529.05","        536.20","        536.10","        535.15","    1964206","          1051135853.85","      89496","    1142131","         58.15"
"WIPRO","EQ","17-Jun-2014","        536.10","        539.00","        542.00","        533.70","        535.30","        536.10","        537.76","    1670249","           898196628.35","      55992","     959956","         57.47"
"WIPRO","EQ","18-Jun-2014","        536.10","        537.85","        539.25","        528.15","        530.00","        530.50","        532.20","    1406939","           748770789.90","      35867","     794564","         56.47"
"WIPRO","EQ","19-Jun-2014","        530.50","        528.00","        539.95","        527.85","        537.00","        537.20","        536.88","    1802666","           967811628.50","      48902","    1062508","         58.94"
"WIPRO","EQ","20-Jun-2014","        537.20","        540.50","        543.30","        531.20","        538.00","        536.80","        536.19","    1205723","           646496020.60","      25299","     587554","         48.73"
"WIPRO","EQ","23-Jun-2014","        536.80","        534.10","        537.00","        529.00","        531.90","        531.40","        531.94","     980226","           521424320.25","      24234","     582548","         59.43"
"WIPRO","EQ","24-Jun-2014","        531.40","        534.00","        534.00","        527.20","        530.60","        531.30","        530.39","    1065573","           565167682.30","      41446","     655622","         61.53"
"WIPRO","EQ","25-Jun-2014","        531.30","        531.10","        534.00","        526.00","        528.50","        529.15","        529.23","    1186346","           627850834.15","      55753","     764176","         64.41"
"WIPRO","EQ","26-Jun-2014","        529.15","        531.00","        539.90","        529.10","        538.10","        535.45","        534.42","    2881314","          1539836540.10","      72397","    1842299","         63.94"
"WIPRO","EQ","27-Jun-2014","        535.45","        540.00","        549.00","        536.30","        546.50","        545.95","        544.85","    1870455","          1019118705.30","      31858","     928159","         49.62"
"WIPRO","EQ","30-Jun-2014","        545.95","        548.95","        553.00","        543.65","        545.00","        546.40","        548.40","    1431986","           785304272.50","      51812","     876311","         61.20"
"WIPRO","EQ","01-Jul-2014","        546.40","        547.90","        547.90","        536.00","        538.00","        538.20","        539.34","    1408426","           759621988.05","      44031","    1013220","         71.94"
"WIPRO","EQ","02-Jul-2014","        538.20","        542.00","        548.65","        538.40","        540.65","        540.85","        543.78","    1612823","           877022773.75","      79249","    1096898","         68.01"
"WIPRO","EQ","03-Jul-2014","        540.85","        547.00","        558.05","        544.15","        554.40","        555.50","        550.71","    2241467","          1234392644.25","      53511","    1485979","         66.29"
"WIPRO","EQ","04-Jul-2014","        555.50","        559.50","        559.55","        543.90","        546.00","        546.75","        550.26","    1138062","           626232657.10","      50909","     555169","         48.78"
"WIPRO","EQ","07-Jul-2014","        546.75","        549.00","        559.00","        549.00","        558.10","        557.60","        555.37","    1957549","          1087168715.30","      61867","    1308437","         66.84"
"WIPRO","EQ","08-Jul-2014","        557.60","        558.00","        558.85","        548.00","        549.00","        549.75","        551.89","    1293713","           713990928.15","      35248","     757598","         58.56"
"WIPRO","EQ","09-Jul-2014","        549.75","        549.25","        554.90","        541.30","        543.60","        545.30","        547.06","     980781","           536549712.50","      30744","     524618","         53.49"
"WIPRO","EQ","10-Jul-2014","        545.30","        546.00","        558.00","        540.00","        542.55","        544.75","        546.94","    1655708","           905568936.55","      68539","     942793","         56.94"
"WIPRO","EQ","11-Jul-2014","        544.75","        550.35","        556.70","        547.05","        551.05","        552.85","        552.04","    1530829","           845077216.35","      56612","     941989","         61.53"
"WIPRO","EQ","14-Jul-2014","        552.85","        552.00","        555.00","        537.00","        540.00","        538.80","        541.71","    1413022","           765445583.85","      47720","     983641","         69.61"
"WIPRO","EQ","15-Jul-2014","        538.80","        538.15","        542.40","        534.20","        535.70","        535.85","        537.05","     937929","           503713653.30","      44396","     576191","         61.43"
